Junction,Vehicles,Hour,Day-of-Week,Year,Month,Day
1,50,14,1,2016,5,10
1,51,15,1,2016,5,10
1,54,16,1,2016,5,10
1,53,17,1,2016,5,10
1,56,18,1,2016,5,10
1,53,19,1,2016,5,10
1,46,20,1,2016,5,10
1,44,21,1,2016,5,10
1,45,22,1,2016,5,10
1,44,23,1,2016,5,10
1,40,0,2,2016,5,11
1,36,1,2,2016,5,11
1,30,2,2,2016,5,11
1,24,3,2,2016,5,11
1,20,4,2,2016,5,11
1,22,5,2,2016,5,11
1,22,6,2,2016,5,11
1,27,7,2,2016,5,11
1,27,8,2,2016,5,11
1,34,9,2,2016,5,11
1,40,10,2,2016,5,11
1,52,11,2,2016,5,11
1,54,12,2,2016,5,11
1,44,13,2,2016,5,11
1,48,14,2,2016,5,11
1,52,15,2,2016,5,11
1,49,16,2,2016,5,11
1,45,17,2,2016,5,11
1,51,18,2,2016,5,11
1,50,19,2,2016,5,11
1,47,20,2,2016,5,11
1,43,21,2,2016,5,11
1,43,22,2,2016,5,11
1,41,23,2,2016,5,11
1,37,0,3,2016,5,12
1,32,1,3,2016,5,12
1,32,2,3,2016,5,12
1,26,3,3,2016,5,12
1,20,4,3,2016,5,12
1,20,5,3,2016,5,12
1,23,6,3,2016,5,12
1,23,7,3,2016,5,12
1,30,8,3,2016,5,12
1,39,9,3,2016,5,12
1,54,10,3,2016,5,12
1,58,11,3,2016,5,12
1,55,12,3,2016,5,12
1,48,13,3,2016,5,12
1,50,14,3,2016,5,12
1,49,15,3,2016,5,12
1,50,16,3,2016,5,12
1,49,17,3,2016,5,12
1,50,18,3,2016,5,12
1,45,19,3,2016,5,12
1,43,20,3,2016,5,12
1,42,21,3,2016,5,12
1,44,22,3,2016,5,12
1,40,23,3,2016,5,12
1,40,0,4,2016,5,13
1,31,1,4,2016,5,13
1,25,2,4,2016,5,13
1,26,3,4,2016,5,13
1,20,4,4,2016,5,13
1,19,5,4,2016,5,13
1,21,6,4,2016,5,13
1,27,7,4,2016,5,13
1,27,8,4,2016,5,13
1,32,9,4,2016,5,13
1,40,10,4,2016,5,13
1,46,11,4,2016,5,13
1,46,12,4,2016,5,13
1,40,13,4,2016,5,13
1,47,14,4,2016,5,13
1,45,15,4,2016,5,13
1,40,16,4,2016,5,13
1,40,17,4,2016,5,13
1,43,18,4,2016,5,13
1,53,19,4,2016,5,13
1,44,20,4,2016,5,13
1,46,21,4,2016,5,13
1,38,22,4,2016,5,13
1,40,23,4,2016,5,13
1,34,0,5,2016,5,14
1,32,1,5,2016,5,14
1,24,2,5,2016,5,14
1,20,3,5,2016,5,14
1,14,4,5,2016,5,14
1,17,5,5,2016,5,14
1,13,6,5,2016,5,14
1,18,7,5,2016,5,14
1,24,8,5,2016,5,14
1,26,9,5,2016,5,14
1,27,10,5,2016,5,14
1,33,11,5,2016,5,14
1,31,12,5,2016,5,14
1,24,13,5,2016,5,14
1,28,14,5,2016,5,14
1,28,15,5,2016,5,14
1,27,16,5,2016,5,14
1,29,17,5,2016,5,14
1,27,18,5,2016,5,14
1,27,19,5,2016,5,14
1,31,20,5,2016,5,14
1,32,21,5,2016,5,14
1,33,22,5,2016,5,14
1,30,23,5,2016,5,14
1,27,0,6,2016,5,15
1,22,1,6,2016,5,15
1,18,2,6,2016,5,15
1,15,3,6,2016,5,15
1,14,4,6,2016,5,15
1,16,5,6,2016,5,15
1,14,6,6,2016,5,15
1,17,7,6,2016,5,15
1,16,8,6,2016,5,15
1,22,9,6,2016,5,15
1,28,10,6,2016,5,15
1,28,11,6,2016,5,15
1,28,12,6,2016,5,15
1,29,13,6,2016,5,15
1,31,14,6,2016,5,15
1,29,15,6,2016,5,15
1,26,16,6,2016,5,15
1,28,17,6,2016,5,15
1,32,18,6,2016,5,15
1,34,19,6,2016,5,15
1,36,20,6,2016,5,15
1,34,21,6,2016,5,15
1,32,22,6,2016,5,15
1,36,23,6,2016,5,15
1,30,0,0,2016,5,16
1,23,1,0,2016,5,16
1,21,2,0,2016,5,16
1,18,3,0,2016,5,16
1,20,4,0,2016,5,16
1,19,5,0,2016,5,16
1,19,6,0,2016,5,16
1,24,7,0,2016,5,16
1,24,8,0,2016,5,16
1,38,9,0,2016,5,16
1,51,10,0,2016,5,16
1,51,11,0,2016,5,16
1,57,12,0,2016,5,16
1,50,13,0,2016,5,16
1,50,14,0,2016,5,16
1,47,15,0,2016,5,16
1,49,16,0,2016,5,16
1,49,17,0,2016,5,16
1,50,18,0,2016,5,16
1,51,19,0,2016,5,16
1,50,20,0,2016,5,16
1,51,21,0,2016,5,16
1,48,22,0,2016,5,16
1,48,23,0,2016,5,16
1,36,0,1,2016,5,17
1,38,1,1,2016,5,17
1,29,2,1,2016,5,17
1,22,3,1,2016,5,17
1,19,4,1,2016,5,17
1,20,5,1,2016,5,17
1,20,6,1,2016,5,17
1,26,7,1,2016,5,17
1,31,8,1,2016,5,17
1,36,9,1,2016,5,17
1,44,10,1,2016,5,17
1,49,11,1,2016,5,17
1,54,12,1,2016,5,17
1,46,13,1,2016,5,17
1,51,14,1,2016,5,17
1,51,15,1,2016,5,17
1,46,16,1,2016,5,17
1,49,17,1,2016,5,17
1,50,18,1,2016,5,17
1,53,19,1,2016,5,17
1,47,20,1,2016,5,17
1,48,21,1,2016,5,17
1,43,22,1,2016,5,17
1,38,23,1,2016,5,17
1,38,0,2,2016,5,18
1,33,1,2,2016,5,18
1,32,2,2,2016,5,18
1,22,3,2,2016,5,18
1,20,4,2,2016,5,18
1,16,5,2,2016,5,18
1,20,6,2,2016,5,18
1,26,7,2,2016,5,18
1,25,8,2,2016,5,18
1,31,9,2,2016,5,18
1,42,10,2,2016,5,18
1,45,11,2,2016,5,18
1,48,12,2,2016,5,18
1,43,13,2,2016,5,18
1,47,14,2,2016,5,18
1,47,15,2,2016,5,18
1,42,16,2,2016,5,18
1,50,17,2,2016,5,18
1,43,18,2,2016,5,18
1,50,19,2,2016,5,18
1,46,20,2,2016,5,18
1,38,21,2,2016,5,18
1,37,22,2,2016,5,18
1,36,23,2,2016,5,18
1,33,0,3,2016,5,19
1,31,1,3,2016,5,19
1,24,2,3,2016,5,19
1,24,3,3,2016,5,19
1,18,4,3,2016,5,19
1,20,5,3,2016,5,19
1,18,6,3,2016,5,19
1,25,7,3,2016,5,19
1,24,8,3,2016,5,19
1,40,9,3,2016,5,19
1,56,10,3,2016,5,19
1,55,11,3,2016,5,19
1,56,12,3,2016,5,19
1,48,13,3,2016,5,19
1,54,14,3,2016,5,19
1,49,15,3,2016,5,19
1,50,16,3,2016,5,19
1,54,17,3,2016,5,19
1,59,18,3,2016,5,19
1,63,19,3,2016,5,19
1,57,20,3,2016,5,19
1,52,21,3,2016,5,19
1,50,22,3,2016,5,19
1,43,23,3,2016,5,19
1,44,0,4,2016,5,20
1,36,1,4,2016,5,20
1,33,2,4,2016,5,20
1,30,3,4,2016,5,20
1,24,4,4,2016,5,20
1,25,5,4,2016,5,20
1,29,6,4,2016,5,20
1,30,7,4,2016,5,20
1,35,8,4,2016,5,20
1,36,9,4,2016,5,20
1,47,10,4,2016,5,20
1,45,11,4,2016,5,20
1,48,12,4,2016,5,20
1,43,13,4,2016,5,20
1,44,14,4,2016,5,20
1,44,15,4,2016,5,20
1,40,16,4,2016,5,20
1,43,17,4,2016,5,20
1,46,18,4,2016,5,20
1,44,19,4,2016,5,20
1,47,20,4,2016,5,20
1,41,21,4,2016,5,20
1,37,22,4,2016,5,20
1,38,23,4,2016,5,20
1,35,0,5,2016,5,21
1,27,1,5,2016,5,21
1,23,2,5,2016,5,21
1,20,3,5,2016,5,21
1,18,4,5,2016,5,21
1,16,5,5,2016,5,21
1,16,6,5,2016,5,21
1,19,7,5,2016,5,21
1,21,8,5,2016,5,21
1,26,9,5,2016,5,21
1,31,10,5,2016,5,21
1,31,11,5,2016,5,21
1,30,12,5,2016,5,21
1,29,13,5,2016,5,21
1,25,14,5,2016,5,21
1,30,15,5,2016,5,21
1,27,16,5,2016,5,21
1,25,17,5,2016,5,21
1,28,18,5,2016,5,21
1,33,19,5,2016,5,21
1,33,20,5,2016,5,21
1,32,21,5,2016,5,21
1,36,22,5,2016,5,21
1,27,23,5,2016,5,21
1,28,0,6,2016,5,22
1,26,1,6,2016,5,22
1,16,2,6,2016,5,22
1,18,3,6,2016,5,22
1,13,4,6,2016,5,22
1,14,5,6,2016,5,22
1,15,6,6,2016,5,22
1,18,7,6,2016,5,22
1,17,8,6,2016,5,22
1,26,9,6,2016,5,22
1,27,10,6,2016,5,22
1,28,11,6,2016,5,22
1,28,12,6,2016,5,22
1,26,13,6,2016,5,22
1,27,14,6,2016,5,22
1,23,15,6,2016,5,22
1,24,16,6,2016,5,22
1,24,17,6,2016,5,22
1,29,18,6,2016,5,22
1,34,19,6,2016,5,22
1,36,20,6,2016,5,22
1,31,21,6,2016,5,22
1,27,22,6,2016,5,22
1,30,23,6,2016,5,22
1,27,0,0,2016,5,23
1,25,1,0,2016,5,23
1,19,2,0,2016,5,23
1,15,3,0,2016,5,23
1,15,4,0,2016,5,23
1,16,5,0,2016,5,23
1,20,6,0,2016,5,23
1,23,7,0,2016,5,23
1,24,8,0,2016,5,23
1,41,9,0,2016,5,23
1,61,10,0,2016,5,23
1,60,11,0,2016,5,23
1,61,12,0,2016,5,23
1,49,13,0,2016,5,23
1,54,14,0,2016,5,23
1,56,15,0,2016,5,23
1,54,16,0,2016,5,23
1,55,17,0,2016,5,23
1,53,18,0,2016,5,23
1,54,19,0,2016,5,23
1,52,20,0,2016,5,23
1,44,21,0,2016,5,23
1,45,22,0,2016,5,23
1,40,23,0,2016,5,23
1,40,0,1,2016,5,24
1,36,1,1,2016,5,24
1,29,2,1,2016,5,24
1,24,3,1,2016,5,24
1,22,4,1,2016,5,24
1,17,5,1,2016,5,24
1,22,6,1,2016,5,24
1,24,7,1,2016,5,24
1,29,8,1,2016,5,24
1,32,9,1,2016,5,24
1,47,10,1,2016,5,24
1,49,11,1,2016,5,24
1,55,12,1,2016,5,24
1,40,13,1,2016,5,24
1,53,14,1,2016,5,24
1,53,15,1,2016,5,24
1,50,16,1,2016,5,24
1,51,17,1,2016,5,24
1,58,18,1,2016,5,24
1,58,19,1,2016,5,24
1,51,20,1,2016,5,24
1,49,21,1,2016,5,24
1,48,22,1,2016,5,24
1,43,23,1,2016,5,24
1,42,0,2,2016,5,25
1,35,1,2,2016,5,25
1,27,2,2,2016,5,25
1,21,3,2,2016,5,25
1,19,4,2,2016,5,25
1,22,5,2,2016,5,25
1,21,6,2,2016,5,25
1,26,7,2,2016,5,25
1,31,8,2,2016,5,25
1,33,9,2,2016,5,25
1,40,10,2,2016,5,25
1,51,11,2,2016,5,25
1,52,12,2,2016,5,25
1,47,13,2,2016,5,25
1,51,14,2,2016,5,25
1,50,15,2,2016,5,25
1,48,16,2,2016,5,25
1,48,17,2,2016,5,25
1,48,18,2,2016,5,25
1,51,19,2,2016,5,25
1,48,20,2,2016,5,25
1,44,21,2,2016,5,25
1,40,22,2,2016,5,25
1,39,23,2,2016,5,25
1,36,0,3,2016,5,26
1,28,1,3,2016,5,26
1,26,2,3,2016,5,26
1,24,3,3,2016,5,26
1,14,4,3,2016,5,26
1,17,5,3,2016,5,26
1,20,6,3,2016,5,26
1,24,7,3,2016,5,26
1,27,8,3,2016,5,26
1,32,9,3,2016,5,26
1,42,10,3,2016,5,26
1,49,11,3,2016,5,26
1,48,12,3,2016,5,26
1,44,13,3,2016,5,26
1,47,14,3,2016,5,26
1,45,15,3,2016,5,26
1,45,16,3,2016,5,26
1,43,17,3,2016,5,26
1,45,18,3,2016,5,26
1,55,19,3,2016,5,26
1,67,20,3,2016,5,26
1,55,21,3,2016,5,26
1,49,22,3,2016,5,26
1,44,23,3,2016,5,26
1,37,0,4,2016,5,27
1,35,1,4,2016,5,27
1,28,2,4,2016,5,27
1,22,3,4,2016,5,27
1,17,4,4,2016,5,27
1,20,5,4,2016,5,27
1,21,6,4,2016,5,27
1,23,7,4,2016,5,27
1,29,8,4,2016,5,27
1,34,9,4,2016,5,27
1,47,10,4,2016,5,27
1,43,11,4,2016,5,27
1,49,12,4,2016,5,27
1,44,13,4,2016,5,27
1,48,14,4,2016,5,27
1,45,15,4,2016,5,27
1,43,16,4,2016,5,27
1,38,17,4,2016,5,27
1,43,18,4,2016,5,27
1,39,19,4,2016,5,27
1,39,20,4,2016,5,27
1,34,21,4,2016,5,27
1,35,22,4,2016,5,27
1,32,23,4,2016,5,27
1,31,0,5,2016,5,28
1,28,1,5,2016,5,28
1,19,2,5,2016,5,28
1,16,3,5,2016,5,28
1,16,4,5,2016,5,28
1,16,5,5,2016,5,28
1,15,6,5,2016,5,28
1,17,7,5,2016,5,28
1,20,8,5,2016,5,28
1,26,9,5,2016,5,28
1,28,10,5,2016,5,28
1,29,11,5,2016,5,28
1,36,12,5,2016,5,28
1,35,13,5,2016,5,28
1,41,14,5,2016,5,28
1,36,15,5,2016,5,28
1,33,16,5,2016,5,28
1,31,17,5,2016,5,28
1,30,18,5,2016,5,28
1,39,19,5,2016,5,28
1,47,20,5,2016,5,28
1,39,21,5,2016,5,28
1,39,22,5,2016,5,28
1,29,23,5,2016,5,28
1,27,0,6,2016,5,29
1,19,1,6,2016,5,29
1,21,2,6,2016,5,29
1,17,3,6,2016,5,29
1,15,4,6,2016,5,29
1,11,5,6,2016,5,29
1,16,6,6,2016,5,29
1,15,7,6,2016,5,29
1,20,8,6,2016,5,29
1,24,9,6,2016,5,29
1,33,10,6,2016,5,29
1,33,11,6,2016,5,29
1,35,12,6,2016,5,29
1,34,13,6,2016,5,29
1,34,14,6,2016,5,29
1,31,15,6,2016,5,29
1,32,16,6,2016,5,29
1,30,17,6,2016,5,29
1,36,18,6,2016,5,29
1,33,19,6,2016,5,29
1,33,20,6,2016,5,29
1,33,21,6,2016,5,29
1,33,22,6,2016,5,29
1,29,23,6,2016,5,29
1,28,0,0,2016,5,30
1,22,1,0,2016,5,30
1,19,2,0,2016,5,30
1,14,3,0,2016,5,30
1,12,4,0,2016,5,30
1,18,5,0,2016,5,30
1,16,6,0,2016,5,30
1,23,7,0,2016,5,30
1,27,8,0,2016,5,30
1,32,9,0,2016,5,30
1,57,10,0,2016,5,30
1,64,11,0,2016,5,30
1,62,12,0,2016,5,30
1,52,13,0,2016,5,30
1,57,14,0,2016,5,30
1,55,15,0,2016,5,30
1,50,16,0,2016,5,30
1,51,17,0,2016,5,30
1,49,18,0,2016,5,30
1,50,19,0,2016,5,30
1,50,20,0,2016,5,30
1,44,21,0,2016,5,30
1,39,22,0,2016,5,30
1,37,23,0,2016,5,30
1,33,0,1,2016,5,31
1,27,1,1,2016,5,31
1,27,2,1,2016,5,31
1,20,3,1,2016,5,31
1,18,4,1,2016,5,31
1,18,5,1,2016,5,31
1,20,6,1,2016,5,31
1,24,7,1,2016,5,31
1,22,8,1,2016,5,31
1,32,9,1,2016,5,31
1,47,10,1,2016,5,31
1,53,11,1,2016,5,31
1,54,12,1,2016,5,31
1,49,13,1,2016,5,31
1,50,14,1,2016,5,31
1,51,15,1,2016,5,31
1,51,16,1,2016,5,31
1,48,17,1,2016,5,31
1,48,18,1,2016,5,31
1,52,19,1,2016,5,31
1,51,20,1,2016,5,31
1,42,21,1,2016,5,31
1,46,22,1,2016,5,31
1,38,23,1,2016,5,31
1,37,0,2,2016,6,1
1,31,1,2,2016,6,1
1,25,2,2,2016,6,1
1,19,3,2,2016,6,1
1,21,4,2,2016,6,1
1,16,5,2,2016,6,1
1,19,6,2,2016,6,1
1,25,7,2,2016,6,1
1,27,8,2,2016,6,1
1,27,9,2,2016,6,1
1,38,10,2,2016,6,1
1,45,11,2,2016,6,1
1,52,12,2,2016,6,1
1,39,13,2,2016,6,1
1,45,14,2,2016,6,1
1,48,15,2,2016,6,1
1,44,16,2,2016,6,1
1,46,17,2,2016,6,1
1,47,18,2,2016,6,1
1,44,19,2,2016,6,1
1,45,20,2,2016,6,1
1,50,21,2,2016,6,1
1,48,22,2,2016,6,1
1,41,23,2,2016,6,1
1,36,0,3,2016,6,2
1,28,1,3,2016,6,2
1,27,2,3,2016,6,2
1,23,3,3,2016,6,2
1,18,4,3,2016,6,2
1,19,5,3,2016,6,2
1,21,6,3,2016,6,2
1,21,7,3,2016,6,2
1,24,8,3,2016,6,2
1,33,9,3,2016,6,2
1,55,10,3,2016,6,2
1,58,11,3,2016,6,2
1,56,12,3,2016,6,2
1,45,13,3,2016,6,2
1,53,14,3,2016,6,2
1,52,15,3,2016,6,2
1,48,16,3,2016,6,2
1,47,17,3,2016,6,2
1,52,18,3,2016,6,2
1,50,19,3,2016,6,2
1,48,20,3,2016,6,2
1,42,21,3,2016,6,2
1,40,22,3,2016,6,2
1,39,23,3,2016,6,2
1,35,0,4,2016,6,3
1,32,1,4,2016,6,3
1,28,2,4,2016,6,3
1,24,3,4,2016,6,3
1,17,4,4,2016,6,3
1,17,5,4,2016,6,3
1,18,6,4,2016,6,3
1,21,7,4,2016,6,3
1,26,8,4,2016,6,3
1,37,9,4,2016,6,3
1,48,10,4,2016,6,3
1,51,11,4,2016,6,3
1,52,12,4,2016,6,3
1,48,13,4,2016,6,3
1,47,14,4,2016,6,3
1,50,15,4,2016,6,3
1,46,16,4,2016,6,3
1,47,17,4,2016,6,3
1,43,18,4,2016,6,3
1,43,19,4,2016,6,3
1,43,20,4,2016,6,3
1,41,21,4,2016,6,3
1,38,22,4,2016,6,3
1,33,23,4,2016,6,3
1,31,0,5,2016,6,4
1,27,1,5,2016,6,4
1,25,2,5,2016,6,4
1,19,3,5,2016,6,4
1,14,4,5,2016,6,4
1,18,5,5,2016,6,4
1,17,6,5,2016,6,4
1,21,7,5,2016,6,4
1,21,8,5,2016,6,4
1,24,9,5,2016,6,4
1,29,10,5,2016,6,4
1,29,11,5,2016,6,4
1,28,12,5,2016,6,4
1,26,13,5,2016,6,4
1,32,14,5,2016,6,4
1,28,15,5,2016,6,4
1,25,16,5,2016,6,4
1,27,17,5,2016,6,4
1,32,18,5,2016,6,4
1,28,19,5,2016,6,4
1,29,20,5,2016,6,4
1,27,21,5,2016,6,4
1,29,22,5,2016,6,4
1,27,23,5,2016,6,4
1,27,0,6,2016,6,5
1,22,1,6,2016,6,5
1,18,2,6,2016,6,5
1,13,3,6,2016,6,5
1,12,4,6,2016,6,5
1,13,5,6,2016,6,5
1,11,6,6,2016,6,5
1,18,7,6,2016,6,5
1,20,8,6,2016,6,5
1,19,9,6,2016,6,5
1,28,10,6,2016,6,5
1,26,11,6,2016,6,5
1,25,12,6,2016,6,5
1,26,13,6,2016,6,5
1,27,14,6,2016,6,5
1,23,15,6,2016,6,5
1,28,16,6,2016,6,5
1,28,17,6,2016,6,5
1,30,18,6,2016,6,5
1,30,19,6,2016,6,5
1,32,20,6,2016,6,5
1,35,21,6,2016,6,5
1,32,22,6,2016,6,5
1,33,23,6,2016,6,5
1,30,0,0,2016,6,6
1,28,1,0,2016,6,6
1,26,2,0,2016,6,6
1,21,3,0,2016,6,6
1,19,4,0,2016,6,6
1,21,5,0,2016,6,6
1,20,6,0,2016,6,6
1,27,7,0,2016,6,6
1,33,8,0,2016,6,6
1,30,9,0,2016,6,6
1,52,10,0,2016,6,6
1,56,11,0,2016,6,6
1,57,12,0,2016,6,6
1,49,13,0,2016,6,6
1,56,14,0,2016,6,6
1,53,15,0,2016,6,6
1,48,16,0,2016,6,6
1,50,17,0,2016,6,6
1,53,18,0,2016,6,6
1,57,19,0,2016,6,6
1,50,20,0,2016,6,6
1,49,21,0,2016,6,6
1,45,22,0,2016,6,6
1,41,23,0,2016,6,6
1,39,0,1,2016,6,7
1,30,1,1,2016,6,7
1,31,2,1,2016,6,7
1,25,3,1,2016,6,7
1,23,4,1,2016,6,7
1,17,5,1,2016,6,7
1,22,6,1,2016,6,7
1,27,7,1,2016,6,7
1,26,8,1,2016,6,7
1,34,9,1,2016,6,7
1,42,10,1,2016,6,7
1,47,11,1,2016,6,7
1,54,12,1,2016,6,7
1,46,13,1,2016,6,7
1,52,14,1,2016,6,7
1,51,15,1,2016,6,7
1,53,16,1,2016,6,7
1,52,17,1,2016,6,7
1,58,18,1,2016,6,7
1,53,19,1,2016,6,7
1,54,20,1,2016,6,7
1,48,21,1,2016,6,7
1,46,22,1,2016,6,7
1,46,23,1,2016,6,7
1,42,0,2,2016,6,8
1,34,1,2,2016,6,8
1,30,2,2,2016,6,8
1,23,3,2,2016,6,8
1,19,4,2,2016,6,8
1,18,5,2,2016,6,8
1,22,6,2,2016,6,8
1,25,7,2,2016,6,8
1,29,8,2,2016,6,8
1,38,9,2,2016,6,8
1,53,10,2,2016,6,8
1,57,11,2,2016,6,8
1,59,12,2,2016,6,8
1,50,13,2,2016,6,8
1,60,14,2,2016,6,8
1,55,15,2,2016,6,8
1,53,16,2,2016,6,8
1,55,17,2,2016,6,8
1,51,18,2,2016,6,8
1,52,19,2,2016,6,8
1,52,20,2,2016,6,8
1,50,21,2,2016,6,8
1,47,22,2,2016,6,8
1,45,23,2,2016,6,8
1,35,0,3,2016,6,9
1,33,1,3,2016,6,9
1,32,2,3,2016,6,9
1,24,3,3,2016,6,9
1,17,4,3,2016,6,9
1,20,5,3,2016,6,9
1,20,6,3,2016,6,9
1,23,7,3,2016,6,9
1,28,8,3,2016,6,9
1,32,9,3,2016,6,9
1,44,10,3,2016,6,9
1,46,11,3,2016,6,9
1,50,12,3,2016,6,9
1,43,13,3,2016,6,9
1,52,14,3,2016,6,9
1,49,15,3,2016,6,9
1,53,16,3,2016,6,9
1,47,17,3,2016,6,9
1,49,18,3,2016,6,9
1,53,19,3,2016,6,9
1,50,20,3,2016,6,9
1,46,21,3,2016,6,9
1,42,22,3,2016,6,9
1,40,23,3,2016,6,9
1,39,0,4,2016,6,10
1,35,1,4,2016,6,10
1,29,2,4,2016,6,10
1,20,3,4,2016,6,10
1,22,4,4,2016,6,10
1,19,5,4,2016,6,10
1,23,6,4,2016,6,10
1,22,7,4,2016,6,10
1,22,8,4,2016,6,10
1,32,9,4,2016,6,10
1,40,10,4,2016,6,10
1,49,11,4,2016,6,10
1,43,12,4,2016,6,10
1,45,13,4,2016,6,10
1,48,14,4,2016,6,10
1,45,15,4,2016,6,10
1,44,16,4,2016,6,10
1,43,17,4,2016,6,10
1,40,18,4,2016,6,10
1,41,19,4,2016,6,10
1,41,20,4,2016,6,10
1,40,21,4,2016,6,10
1,36,22,4,2016,6,10
1,33,23,4,2016,6,10
1,31,0,5,2016,6,11
1,32,1,5,2016,6,11
1,26,2,5,2016,6,11
1,18,3,5,2016,6,11
1,16,4,5,2016,6,11
1,15,5,5,2016,6,11
1,12,6,5,2016,6,11
1,17,7,5,2016,6,11
1,19,8,5,2016,6,11
1,25,9,5,2016,6,11
1,26,10,5,2016,6,11
1,29,11,5,2016,6,11
1,27,12,5,2016,6,11
1,26,13,5,2016,6,11
1,25,14,5,2016,6,11
1,23,15,5,2016,6,11
1,26,16,5,2016,6,11
1,24,17,5,2016,6,11
1,28,18,5,2016,6,11
1,31,19,5,2016,6,11
1,31,20,5,2016,6,11
1,31,21,5,2016,6,11
1,31,22,5,2016,6,11
1,27,23,5,2016,6,11
1,25,0,6,2016,6,12
1,17,1,6,2016,6,12
1,18,2,6,2016,6,12
1,15,3,6,2016,6,12
1,17,4,6,2016,6,12
1,15,5,6,2016,6,12
1,15,6,6,2016,6,12
1,19,7,6,2016,6,12
1,18,8,6,2016,6,12
1,21,9,6,2016,6,12
1,29,10,6,2016,6,12
1,25,11,6,2016,6,12
1,28,12,6,2016,6,12
1,25,13,6,2016,6,12
1,28,14,6,2016,6,12
1,26,15,6,2016,6,12
1,23,16,6,2016,6,12
1,27,17,6,2016,6,12
1,29,18,6,2016,6,12
1,32,19,6,2016,6,12
1,32,20,6,2016,6,12
1,30,21,6,2016,6,12
1,33,22,6,2016,6,12
1,32,23,6,2016,6,12
1,25,0,0,2016,6,13
1,23,1,0,2016,6,13
1,18,2,0,2016,6,13
1,15,3,0,2016,6,13
1,16,4,0,2016,6,13
1,16,5,0,2016,6,13
1,18,6,0,2016,6,13
1,22,7,0,2016,6,13
1,23,8,0,2016,6,13
1,33,9,0,2016,6,13
1,56,10,0,2016,6,13
1,56,11,0,2016,6,13
1,58,12,0,2016,6,13
1,52,13,0,2016,6,13
1,57,14,0,2016,6,13
1,54,15,0,2016,6,13
1,50,16,0,2016,6,13
1,53,17,0,2016,6,13
1,56,18,0,2016,6,13
1,53,19,0,2016,6,13
1,53,20,0,2016,6,13
1,46,21,0,2016,6,13
1,41,22,0,2016,6,13
1,44,23,0,2016,6,13
1,38,0,1,2016,6,14
1,34,1,1,2016,6,14
1,27,2,1,2016,6,14
1,23,3,1,2016,6,14
1,21,4,1,2016,6,14
1,21,5,1,2016,6,14
1,22,6,1,2016,6,14
1,25,7,1,2016,6,14
1,25,8,1,2016,6,14
1,35,9,1,2016,6,14
1,43,10,1,2016,6,14
1,54,11,1,2016,6,14
1,56,12,1,2016,6,14
1,44,13,1,2016,6,14
1,53,14,1,2016,6,14
1,49,15,1,2016,6,14
1,46,16,1,2016,6,14
1,46,17,1,2016,6,14
1,51,18,1,2016,6,14
1,49,19,1,2016,6,14
1,54,20,1,2016,6,14
1,47,21,1,2016,6,14
1,42,22,1,2016,6,14
1,42,23,1,2016,6,14
1,37,0,2,2016,6,15
1,33,1,2,2016,6,15
1,27,2,2,2016,6,15
1,22,3,2,2016,6,15
1,20,4,2,2016,6,15
1,21,5,2,2016,6,15
1,19,6,2,2016,6,15
1,26,7,2,2016,6,15
1,25,8,2,2016,6,15
1,32,9,2,2016,6,15
1,43,10,2,2016,6,15
1,46,11,2,2016,6,15
1,49,12,2,2016,6,15
1,47,13,2,2016,6,15
1,50,14,2,2016,6,15
1,53,15,2,2016,6,15
1,46,16,2,2016,6,15
1,45,17,2,2016,6,15
1,48,18,2,2016,6,15
1,52,19,2,2016,6,15
1,50,20,2,2016,6,15
1,44,21,2,2016,6,15
1,39,22,2,2016,6,15
1,40,23,2,2016,6,15
1,39,0,3,2016,6,16
1,30,1,3,2016,6,16
1,28,2,3,2016,6,16
1,25,3,3,2016,6,16
1,24,4,3,2016,6,16
1,18,5,3,2016,6,16
1,19,6,3,2016,6,16
1,29,7,3,2016,6,16
1,27,8,3,2016,6,16
1,30,9,3,2016,6,16
1,59,10,3,2016,6,16
1,64,11,3,2016,6,16
1,60,12,3,2016,6,16
1,52,13,3,2016,6,16
1,55,14,3,2016,6,16
1,56,15,3,2016,6,16
1,49,16,3,2016,6,16
1,51,17,3,2016,6,16
1,54,18,3,2016,6,16
1,53,19,3,2016,6,16
1,52,20,3,2016,6,16
1,47,21,3,2016,6,16
1,44,22,3,2016,6,16
1,48,23,3,2016,6,16
1,46,0,4,2016,6,17
1,32,1,4,2016,6,17
1,31,2,4,2016,6,17
1,25,3,4,2016,6,17
1,18,4,4,2016,6,17
1,18,5,4,2016,6,17
1,23,6,4,2016,6,17
1,25,7,4,2016,6,17
1,27,8,4,2016,6,17
1,30,9,4,2016,6,17
1,39,10,4,2016,6,17
1,48,11,4,2016,6,17
1,50,12,4,2016,6,17
1,44,13,4,2016,6,17
1,55,14,4,2016,6,17
1,50,15,4,2016,6,17
1,44,16,4,2016,6,17
1,44,17,4,2016,6,17
1,48,18,4,2016,6,17
1,54,19,4,2016,6,17
1,58,20,4,2016,6,17
1,41,21,4,2016,6,17
1,41,22,4,2016,6,17
1,42,23,4,2016,6,17
1,37,0,5,2016,6,18
1,33,1,5,2016,6,18
1,27,2,5,2016,6,18
1,20,3,5,2016,6,18
1,22,4,5,2016,6,18
1,16,5,5,2016,6,18
1,16,6,5,2016,6,18
1,16,7,5,2016,6,18
1,22,8,5,2016,6,18
